student_id,school_id,school_year,term,subject,scale_score,proficient_flag
2000634,1037,2025,spring,ela,279.95,0
2000635,1087,2025,spring,ela,283.08,0
2000636,1086,2025,spring,ela,290.98,0
2000637,1069,2025,spring,ela,282.52,0
2000638,1086,2025,spring,ela,317.2,1
2000639,1080,2025,spring,ela,265.57,0
2000640,1014,2025,spring,ela,308.12,1
2000641,1048,2025,spring,ela,284.78,1
2000642,1016,2025,spring,ela,284.48,1
2000643,1002,2025,spring,ela,255.33,0
2000644,1043,2025,spring,ela,258.48,0
2000645,1060,2025,spring,ela,299.84,0
2000646,1080,2025,spring,ela,282.45,1
2000647,1055,2025,spring,ela,224.8,0
2000648,1029,2025,spring,ela,284.08,1
2000649,1064,2025,spring,ela,257.82,1
2000650,1083,2025,spring,ela,258.03,0
2000651,1026,2025,spring,ela,258.49,0
2000652,1057,2025,spring,ela,254.0,0
2000653,1068,2025,spring,ela,266.75,0
2000654,1012,2025,spring,ela,285.2,0
2000655,1016,2025,spring,ela,276.67,0
2000656,1083,2025,spring,ela,225.24,0
2000657,1014,2025,spring,ela,319.55,1
2000658,1050,2025,spring,ela,278.45,1
2000659,1018,2025,spring,ela,272.39,0
2000660,1039,2025,spring,ela,268.1,1
2000661,1005,2025,spring,ela,309.8,0
2000662,1064,2025,spring,ela,255.61,0
2000663,1056,2025,spring,ela,288.79,0
2000664,1078,2025,spring,ela,308.61,0
2000665,1046,2025,spring,ela,244.08,0
2000666,1013,2025,spring,ela,248.49,0
2000667,1073,2025,spring,ela,263.58,1
2000668,1006,2025,spring,ela,217.58,0
2000669,1071,2025,spring,ela,291.1,1
2000670,1023,2025,spring,ela,275.22,1
2000671,1037,2025,spring,ela,342.32,1
2000672,1065,2025,spring,ela,308.49,1
2000673,1014,2025,spring,ela,322.96,1
2000674,1073,2025,spring,ela,241.78,0
2000675,1046,2025,spring,ela,258.38,0
2000676,1071,2025,spring,ela,300.09,1
2000677,1064,2025,spring,ela,248.53,0
2000678,1054,2025,spring,ela,206.15,0
2000679,1025,2025,spring,ela,269.02,1
2000680,1076,2025,spring,ela,257.49,0
2000681,1005,2025,spring,ela,333.97,1
2000682,1033,2025,spring,ela,304.47,1
2000683,1018,2025,spring,ela,287.23,0
2000684,1010,2025,spring,ela,285.12,1
2000685,1071,2025,spring,ela,329.06,1
2000686,1012,2025,spring,ela,355.34,1
2000687,1088,2025,spring,ela,250.53,0
2000688,1080,2025,spring,ela,262.2,0
2000689,1086,2025,spring,ela,321.63,1
2000690,1016,2025,spring,ela,298.33,1
2000691,1016,2025,spring,ela,282.05,1
2000692,1014,2025,spring,ela,335.65,1
2000693,1032,2025,spring,ela,284.5,0
2000694,1061,2025,spring,ela,238.12,0
2000695,1024,2025,spring,ela,284.35,0
2000696,1037,2025,spring,ela,286.57,0
2000697,1088,2025,spring,ela,264.78,0
2000698,1037,2025,spring,ela,307.57,1
2000699,1042,2025,spring,ela,325.05,1
2000700,1014,2025,spring,ela,334.32,1
2000701,1038,2025,spring,ela,312.1,1
2000702,1002,2025,spring,ela,187.42,0
2000703,1076,2025,spring,ela,243.04,0
2000704,1090,2025,spring,ela,295.69,1
2000705,1086,2025,spring,ela,303.43,0
2000706,1075,2025,spring,ela,286.46,0
2000707,1051,2025,spring,ela,260.53,0
2000708,1067,2025,spring,ela,303.31,1
2000709,1037,2025,spring,ela,293.44,0
2000710,1073,2025,spring,ela,248.18,0
2000711,1045,2025,spring,ela,261.36,0
2000712,1037,2025,spring,ela,328.61,1
2000713,1023,2025,spring,ela,269.97,1
2000714,1047,2025,spring,ela,310.8,1
2000715,1068,2025,spring,ela,253.08,0
2000716,1039,2025,spring,ela,274.87,1
2000717,1030,2025,spring,ela,249.3,0
2000718,1063,2025,spring,ela,254.72,0
2000719,1080,2025,spring,ela,287.81,1
2000720,1039,2025,spring,ela,208.09,0
2000721,1056,2025,spring,ela,266.81,0
2000722,1060,2025,spring,ela,286.19,0
2000723,1012,2025,spring,ela,293.08,0
2000724,1086,2025,spring,ela,293.52,0
2000725,1014,2025,spring,ela,296.61,0
2000726,1090,2025,spring,ela,336.85,1
2000727,1029,2025,spring,ela,271.59,0
2000728,1012,2025,spring,ela,306.42,1
2000729,1067,2025,spring,ela,319.34,1
2000730,1032,2025,spring,ela,289.28,0
2000731,1031,2025,spring,ela,296.86,0
2000732,1072,2025,spring,ela,319.51,1
2000733,1087,2025,spring,ela,273.16,0
2000734,1057,2025,spring,ela,330.6,1
2000735,1085,2025,spring,ela,292.87,1
2000736,1024,2025,spring,ela,339.36,1
2000737,1005,2025,spring,ela,333.86,1
2000738,1037,2025,spring,ela,289.72,0
2000739,1067,2025,spring,ela,288.72,0
2000740,1079,2025,spring,ela,281.79,1
2000741,1066,2025,spring,ela,273.19,0
2000742,1079,2025,spring,ela,298.99,1
2000743,1076,2025,spring,ela,270.88,1
2000744,1008,2025,spring,ela,238.38,0
2000745,1029,2025,spring,ela,291.55,1
2000746,1047,2025,spring,ela,269.11,0
2000747,1006,2025,spring,ela,248.74,0
2000748,1060,2025,spring,ela,301.44,1
2000749,1029,2025,spring,ela,284.02,0
2000750,1016,2025,spring,ela,269.28,0
2000751,1032,2025,spring,ela,313.07,1
2000752,1031,2025,spring,ela,285.76,0
2000753,1031,2025,spring,ela,302.67,0
2000754,1024,2025,spring,ela,285.33,0
2000755,1084,2025,spring,ela,273.36,1
2000756,1041,2025,spring,ela,272.24,0
2000757,1057,2025,spring,ela,293.65,1
2000758,1088,2025,spring,ela,231.15,0
2000759,1029,2025,spring,ela,291.84,1
2000760,1044,2025,spring,ela,278.66,1
2000761,1016,2025,spring,ela,294.14,1
2000762,1076,2025,spring,ela,278.4,1
2000763,1089,2025,spring,ela,278.62,1
2000764,1029,2025,spring,ela,252.7,0
2000765,1075,2025,spring,ela,337.83,1
2000766,1029,2025,spring,ela,275.15,0
2000767,1015,2025,spring,ela,282.83,0
2000768,1032,2025,spring,ela,329.07,1
2000769,1046,2025,spring,ela,233.72,0
2000770,1064,2025,spring,ela,250.04,0
2000771,1079,2025,spring,ela,258.71,0
2000772,1078,2025,spring,ela,320.78,1
2000773,1024,2025,spring,ela,297.19,0
2000774,1067,2025,spring,ela,287.16,0
2000775,1071,2025,spring,ela,274.31,0
2000776,1031,2025,spring,ela,362.28,1
2000777,1045,2025,spring,ela,247.21,0
2000778,1065,2025,spring,ela,304.67,1
2000779,1016,2025,spring,ela,271.39,0
2000780,1089,2025,spring,ela,253.76,0
2000781,1036,2025,spring,ela,267.16,1
2000782,1086,2025,spring,ela,314.94,1
2000783,1028,2025,spring,ela,315.45,1
2000784,1046,2025,spring,ela,272.72,1
2000785,1013,2025,spring,ela,235.58,0
2000786,1010,2025,spring,ela,272.61,1
2000787,1076,2025,spring,ela,233.39,0
2000788,1040,2025,spring,ela,274.03,0
2000789,1023,2025,spring,ela,208.08,0
2000790,1014,2025,spring,ela,283.18,0
2000791,1024,2025,spring,ela,310.84,1
2000792,1035,2025,spring,ela,272.06,1
2000793,1030,2025,spring,ela,263.71,0
2000794,1076,2025,spring,ela,266.44,0
2000795,1090,2025,spring,ela,294.82,0
2000796,1075,2025,spring,ela,342.61,1
2000797,1078,2025,spring,ela,321.43,1
2000798,1061,2025,spring,ela,233.05,0
2000799,1033,2025,spring,ela,298.24,0
2000800,1072,2025,spring,ela,316.43,1
2000801,1059,2025,spring,ela,280.27,0
2000802,1046,2025,spring,ela,225.11,0
2000803,1004,2025,spring,ela,265.66,0
2000804,1014,2025,spring,ela,319.42,1
2000805,1015,2025,spring,ela,273.35,0
2000806,1020,2025,spring,ela,285.13,1
2000807,1012,2025,spring,ela,341.57,1
2000808,1080,2025,spring,ela,299.53,1
2000809,1049,2025,spring,ela,272.55,0
2000810,1009,2025,spring,ela,214.98,0
2000811,1029,2025,spring,ela,312.12,1
2000812,1026,2025,spring,ela,292.59,1
2000813,1081,2025,spring,ela,298.31,1
2000814,1086,2025,spring,ela,310.49,1
2000815,1071,2025,spring,ela,285.71,0
2000816,1027,2025,spring,ela,230.47,0
2000817,1048,2025,spring,ela,231.33,0
2000818,1006,2025,spring,ela,267.51,0
2000819,1033,2025,spring,ela,314.14,1
2000820,1078,2025,spring,ela,322.75,1
2000821,1056,2025,spring,ela,267.41,0
2000822,1067,2025,spring,ela,295.82,1
2000823,1005,2025,spring,ela,283.13,0
2000824,1087,2025,spring,ela,258.54,0
2000825,1018,2025,spring,ela,268.14,0
2000826,1056,2025,spring,ela,282.99,0
2000827,1057,2025,spring,ela,237.8,0
2000828,1004,2025,spring,ela,245.88,0
2000829,1067,2025,spring,ela,301.84,1
2000830,1032,2025,spring,ela,331.74,1
2000831,1078,2025,spring,ela,326.6,1
2000832,1035,2025,spring,ela,226.11,0
2000833,1072,2025,spring,ela,332.7,1
2000834,1086,2025,spring,ela,277.8,0
2000835,1031,2025,spring,ela,350.08,1
2000836,1072,2025,spring,ela,304.9,1
2000837,1055,2025,spring,ela,260.18,0
2000838,1075,2025,spring,ela,292.23,0
2000839,1085,2025,spring,ela,271.77,1
2000840,1003,2025,spring,ela,286.76,1
2000841,1003,2025,spring,ela,262.93,0
2000842,1005,2025,spring,ela,320.12,1
2000843,1013,2025,spring,ela,247.26,0
2000844,1012,2025,spring,ela,310.95,1
2000845,1030,2025,spring,ela,259.96,0
2000846,1077,2025,spring,ela,266.14,0
2000847,1013,2025,spring,ela,271.32,1
2000848,1019,2025,spring,ela,262.83,1
2000849,1057,2025,spring,ela,274.0,0
2000850,1047,2025,spring,ela,323.2,1
2000851,1051,2025,spring,ela,298.36,1
2000852,1069,2025,spring,ela,257.34,0
2000853,1035,2025,spring,ela,271.22,1
2000854,1084,2025,spring,ela,299.11,1
2000855,1090,2025,spring,ela,308.11,0
2000856,1014,2025,spring,ela,299.38,0
2000857,1001,2025,spring,ela,281.14,1
2000858,1045,2025,spring,ela,269.44,1
2000859,1069,2025,spring,ela,332.98,1
2000860,1026,2025,spring,ela,265.36,0
2000861,1020,2025,spring,ela,221.72,0
2000862,1012,2025,spring,ela,347.77,1
2000863,1026,2025,spring,ela,275.68,0
2000864,1029,2025,spring,ela,291.37,1
2000865,1042,2025,spring,ela,280.0,1
2000866,1048,2025,spring,ela,265.56,0
2000867,1028,2025,spring,ela,244.26,0
2000868,1062,2025,spring,ela,266.76,0
2000869,1049,2025,spring,ela,289.74,1
2000870,1089,2025,spring,ela,276.14,1
2000871,1072,2025,spring,ela,325.74,1
2000872,1068,2025,spring,ela,253.28,0
2000873,1028,2025,spring,ela,274.1,0
2000874,1036,2025,spring,ela,283.61,1
2000875,1039,2025,spring,ela,261.49,0
2000876,1084,2025,spring,ela,232.28,0
2000877,1060,2025,spring,ela,330.97,1
2000878,1011,2025,spring,ela,240.16,0
2000879,1075,2025,spring,ela,294.28,0
2000880,1007,2025,spring,ela,271.97,0
2000881,1071,2025,spring,ela,301.52,1
2000882,1084,2025,spring,ela,304.72,1
2000883,1007,2025,spring,ela,294.07,1
2000884,1012,2025,spring,ela,301.0,1
2000885,1005,2025,spring,ela,316.48,1
2000886,1031,2025,spring,ela,311.53,0
2000887,1067,2025,spring,ela,313.99,1
2000888,1081,2025,spring,ela,285.13,1
2000889,1019,2025,spring,ela,264.2,1
2000890,1080,2025,spring,ela,277.43,0
2000891,1038,2025,spring,ela,309.33,1
2000892,1066,2025,spring,ela,298.79,1
2000893,1049,2025,spring,ela,260.82,0
2000894,1050,2025,spring,ela,254.66,0
2000895,1080,2025,spring,ela,271.67,0
2000896,1009,2025,spring,ela,244.57,0
2000897,1060,2025,spring,ela,292.06,0
2000898,1028,2025,spring,ela,317.42,1
2000899,1086,2025,spring,ela,312.34,1
2000900,1087,2025,spring,ela,276.83,0
2000901,1047,2025,spring,ela,302.81,0
2000902,1086,2025,spring,ela,336.5,1
2000903,1077,2025,spring,ela,308.93,1
2000904,1055,2025,spring,ela,257.73,1
2000905,1040,2025,spring,ela,300.84,0
2000906,1003,2025,spring,ela,264.36,0
2000907,1071,2025,spring,ela,297.01,1
2000908,1033,2025,spring,ela,311.4,1
2000909,1040,2025,spring,ela,310.06,0
2000910,1005,2025,spring,ela,299.95,0
2000911,1085,2025,spring,ela,263.68,1
2000912,1030,2025,spring,ela,241.24,0
2000913,1016,2025,spring,ela,254.04,0
2000914,1026,2025,spring,ela,238.06,0
2000915,1073,2025,spring,ela,249.43,0
2000916,1038,2025,spring,ela,276.49,1
2000917,1087,2025,spring,ela,301.23,1
2000918,1075,2025,spring,ela,295.94,0
2000919,1086,2025,spring,ela,311.3,1
2000920,1074,2025,spring,ela,248.81,0
2000921,1029,2025,spring,ela,297.78,1
2000922,1088,2025,spring,ela,272.2,1
2000923,1025,2025,spring,ela,285.19,1
2000924,1069,2025,spring,ela,297.6,0
2000925,1079,2025,spring,ela,285.79,1
2000926,1059,2025,spring,ela,316.26,1
2000927,1047,2025,spring,ela,315.19,1
2000928,1017,2025,spring,ela,260.37,0
2000929,1012,2025,spring,ela,279.46,0
2000930,1032,2025,spring,ela,313.94,1
2000931,1014,2025,spring,ela,319.18,1
2000932,1077,2025,spring,ela,257.77,0
2000933,1071,2025,spring,ela,315.67,1
2000934,1006,2025,spring,ela,259.91,1
2000935,1032,2025,spring,ela,344.96,1
2000936,1049,2025,spring,ela,305.72,1
2000937,1019,2025,spring,ela,253.91,0
2000938,1048,2025,spring,ela,260.58,0
2000939,1055,2025,spring,ela,240.03,0
2000940,1085,2025,spring,ela,272.06,1
2000941,1053,2025,spring,ela,249.01,0
2000942,1080,2025,spring,ela,294.97,1
2000943,1053,2025,spring,ela,273.15,1
2000944,1090,2025,spring,ela,270.07,0
2000945,1079,2025,spring,ela,279.75,0
2000946,1066,2025,spring,ela,241.75,0
2000947,1079,2025,spring,ela,314.64,1
2000948,1075,2025,spring,ela,306.18,1
2000949,1040,2025,spring,ela,296.76,0
2000950,1062,2025,spring,ela,269.45,0
2000951,1072,2025,spring,ela,343.7,1
2000952,1026,2025,spring,ela,281.53,0
2000953,1075,2025,spring,ela,311.77,1
2000954,1040,2025,spring,ela,300.03,0
2000955,1024,2025,spring,ela,304.06,1
2000956,1087,2025,spring,ela,308.77,1
2000957,1054,2025,spring,ela,235.94,0
2000958,1005,2025,spring,ela,316.1,1
2000959,1047,2025,spring,ela,317.8,1
2000960,1049,2025,spring,ela,312.04,1
2000961,1004,2025,spring,ela,252.77,0
2000962,1045,2025,spring,ela,248.06,0
2000963,1079,2025,spring,ela,218.19,0
2000964,1080,2025,spring,ela,263.73,0
2000965,1037,2025,spring,ela,260.57,0
2000966,1079,2025,spring,ela,281.48,1
2000967,1006,2025,spring,ela,288.7,1
2000968,1081,2025,spring,ela,254.35,0
2000969,1087,2025,spring,ela,300.09,1
2000970,1031,2025,spring,ela,284.22,0
2000971,1078,2025,spring,ela,336.62,1
2000972,1086,2025,spring,ela,290.36,0
2000973,1071,2025,spring,ela,314.98,1
2000974,1046,2025,spring,ela,282.13,1
2000975,1047,2025,spring,ela,301.36,0
2000976,1007,2025,spring,ela,261.72,0
2000977,1078,2025,spring,ela,306.24,0
2000978,1033,2025,spring,ela,292.71,0
2000979,1057,2025,spring,ela,265.06,0
2000980,1007,2025,spring,ela,267.65,0
2000981,1007,2025,spring,ela,259.67,0
2000982,1058,2025,spring,ela,247.26,0
2000983,1075,2025,spring,ela,319.07,1
2000984,1026,2025,spring,ela,232.18,0
2000985,1028,2025,spring,ela,289.77,0
2000986,1066,2025,spring,ela,284.8,0
2000987,1042,2025,spring,ela,241.39,0
2000988,1033,2025,spring,ela,308.6,1
2000989,1074,2025,spring,ela,260.38,0
2000990,1016,2025,spring,ela,287.72,1
2000991,1074,2025,spring,ela,236.66,0
2000992,1023,2025,spring,ela,248.12,0
2000993,1024,2025,spring,ela,296.06,0
2000994,1040,2025,spring,ela,293.05,0
2000995,1033,2025,spring,ela,278.91,0
2000996,1069,2025,spring,ela,305.59,0
2000997,1028,2025,spring,ela,248.55,0
2000998,1039,2025,spring,ela,209.71,0
2000999,1016,2025,spring,ela,278.69,1
2001000,1083,2025,spring,ela,284.76,1
2001001,1072,2025,spring,ela,311.75,1
2001002,1010,2025,spring,ela,254.71,0
2001003,1033,2025,spring,ela,302.78,1
2001004,1072,2025,spring,ela,316.58,1
2001005,1006,2025,spring,ela,264.22,1
2001006,1072,2025,spring,ela,335.46,1
2001007,1014,2025,spring,ela,325.47,1
2001008,1073,2025,spring,ela,271.42,1
2001009,1038,2025,spring,ela,279.95,0
2001010,1051,2025,spring,ela,261.25,0
2001011,1078,2025,spring,ela,262.95,0
2001012,1052,2025,spring,ela,267.02,1
2001013,1017,2025,spring,ela,265.02,0
2001014,1026,2025,spring,ela,232.85,0
2001015,1007,2025,spring,ela,277.79,0
2001016,1086,2025,spring,ela,309.35,0
2001017,1033,2025,spring,ela,332.77,1
2001018,1036,2025,spring,ela,258.65,1
2001019,1060,2025,spring,ela,302.2,1
2001020,1055,2025,spring,ela,233.96,0
2001021,1089,2025,spring,ela,271.08,1
2001022,1034,2025,spring,ela,255.98,0
2001023,1060,2025,spring,ela,290.65,0
2001024,1001,2025,spring,ela,252.23,0
2001025,1066,2025,spring,ela,257.4,0
2001026,1028,2025,spring,ela,288.01,0
2001027,1007,2025,spring,ela,304.85,1
2001028,1079,2025,spring,ela,253.45,0
2001029,1033,2025,spring,ela,315.74,1
2001030,1044,2025,spring,ela,258.71,0
2001031,1056,2025,spring,ela,293.84,0
2001032,1049,2025,spring,ela,278.03,1
2001033,1015,2025,spring,ela,288.07,1
2001034,1033,2025,spring,ela,312.81,0
2001035,1031,2025,spring,ela,292.38,0
2001036,1075,2025,spring,ela,322.58,1
2001037,1047,2025,spring,ela,315.9,1
2001038,1043,2025,spring,ela,282.5,1
2001039,1079,2025,spring,ela,287.18,1
2001040,1086,2025,spring,ela,314.91,1
2001041,1046,2025,spring,ela,229.38,0
2001042,1004,2025,spring,ela,281.3,1
2001043,1075,2025,spring,ela,334.77,1
2001044,1005,2025,spring,ela,311.77,1
2001045,1064,2025,spring,ela,257.85,0
2001046,1083,2025,spring,ela,261.07,1
2001047,1049,2025,spring,ela,282.65,1
2001048,1056,2025,spring,ela,331.49,1
2001049,1063,2025,spring,ela,256.85,0
2001050,1039,2025,spring,ela,232.18,0
2001051,1007,2025,spring,ela,260.24,0
2001052,1007,2025,spring,ela,254.27,0
2001053,1060,2025,spring,ela,277.27,0
2001054,1028,2025,spring,ela,304.48,1
2001055,1009,2025,spring,ela,257.09,0
2001056,1015,2025,spring,ela,258.27,0
2001057,1018,2025,spring,ela,291.42,1
2001058,1058,2025,spring,ela,258.78,0
2001059,1049,2025,spring,ela,261.86,0
2001060,1088,2025,spring,ela,267.28,1
2001061,1085,2025,spring,ela,279.15,1
2001062,1043,2025,spring,ela,243.38,0
2001063,1005,2025,spring,ela,368.45,1
2001064,1050,2025,spring,ela,241.85,0
2001065,1028,2025,spring,ela,280.98,0
2001066,1008,2025,spring,ela,227.4,0
2001067,1072,2025,spring,ela,346.83,1
2001068,1008,2025,spring,ela,278.17,1
2001069,1078,2025,spring,ela,290.26,0
2001070,1004,2025,spring,ela,240.25,0
2001071,1068,2025,spring,ela,272.45,1
2001072,1062,2025,spring,ela,268.26,0
2001073,1079,2025,spring,ela,266.05,0
2001074,1042,2025,spring,ela,294.87,1
2001075,1075,2025,spring,ela,291.58,0
2001076,1036,2025,spring,ela,285.05,1
2001077,1026,2025,spring,ela,242.26,0
2001078,1084,2025,spring,ela,244.34,0
2001079,1055,2025,spring,ela,232.41,0
2001080,1079,2025,spring,ela,304.67,1
2001081,1032,2025,spring,ela,309.73,1
2001082,1040,2025,spring,ela,268.56,0
2001083,1047,2025,spring,ela,302.09,1
2001084,1061,2025,spring,ela,274.71,1
2001085,1030,2025,spring,ela,260.42,0
2001086,1038,2025,spring,ela,291.47,1
2001087,1026,2025,spring,ela,233.81,0
2001088,1037,2025,spring,ela,286.99,0
2001089,1075,2025,spring,ela,320.67,1
2001090,1003,2025,spring,ela,278.69,0
2001091,1054,2025,spring,ela,247.0,0
2001092,1067,2025,spring,ela,290.66,0
2001093,1004,2025,spring,ela,284.72,0
2001094,1069,2025,spring,ela,331.76,1
2001095,1017,2025,spring,ela,281.15,1
2001096,1077,2025,spring,ela,255.91,0
2001097,1055,2025,spring,ela,249.19,0
2001098,1031,2025,spring,ela,318.64,1
2001099,1034,2025,spring,ela,248.21,0
2001100,1010,2025,spring,ela,270.75,1
2001101,1018,2025,spring,ela,292.4,1
2001102,1085,2025,spring,ela,276.7,1
2001103,1090,2025,spring,ela,306.18,0
2001104,1066,2025,spring,ela,278.74,0
2001105,1087,2025,spring,ela,264.38,0
2001106,1072,2025,spring,ela,347.91,1
2001107,1069,2025,spring,ela,324.8,1
2001108,1005,2025,spring,ela,351.38,1
2001109,1031,2025,spring,ela,319.98,1
2001110,1054,2025,spring,ela,272.45,1
2001111,1080,2025,spring,ela,285.74,1
2001112,1032,2025,spring,ela,306.76,1
2001113,1024,2025,spring,ela,335.59,1
2001114,1007,2025,spring,ela,232.2,0
2001115,1031,2025,spring,ela,308.61,1
2001116,1083,2025,spring,ela,253.85,0
2001117,1007,2025,spring,ela,283.12,1
2001118,1028,2025,spring,ela,282.12,0
2001119,1045,2025,spring,ela,266.94,1
2001120,1056,2025,spring,ela,266.14,0
2001121,1052,2025,spring,ela,283.68,1
2001122,1061,2025,spring,ela,247.91,0
2001123,1046,2025,spring,ela,235.89,0
2001124,1056,2025,spring,ela,254.57,0
2001125,1005,2025,spring,ela,325.45,1
2001126,1083,2025,spring,ela,256.58,0
2001127,1067,2025,spring,ela,267.75,0
2001128,1085,2025,spring,ela,261.29,1
2001129,1005,2025,spring,ela,327.28,1
2001130,1042,2025,spring,ela,263.25,0
2001131,1081,2025,spring,ela,252.04,0
2001132,1005,2025,spring,ela,313.49,0
2001133,1012,2025,spring,ela,371.83,1
2001134,1035,2025,spring,ela,239.78,0
2001135,1049,2025,spring,ela,276.68,1
2001136,1047,2025,spring,ela,306.34,0
2001137,1063,2025,spring,ela,260.91,0
2001138,1033,2025,spring,ela,307.61,1
2001139,1069,2025,spring,ela,290.82,0
2001140,1021,2025,spring,ela,269.94,1
2001141,1063,2025,spring,ela,293.01,1
2001142,1065,2025,spring,ela,296.07,1
2001143,1028,2025,spring,ela,288.13,0
2001144,1051,2025,spring,ela,291.35,1
2001145,1028,2025,spring,ela,298.25,0
2001146,1080,2025,spring,ela,274.87,0
2001147,1079,2025,spring,ela,268.0,0
2001148,1032,2025,spring,ela,317.15,1
2001149,1028,2025,spring,ela,293.01,0
2001150,1078,2025,spring,ela,329.97,1
2001151,1014,2025,spring,ela,307.86,1
2001152,1056,2025,spring,ela,305.32,0
2001153,1031,2025,spring,ela,327.82,1
2001154,1023,2025,spring,ela,251.3,0
2001155,1033,2025,spring,ela,350.21,1
2001156,1012,2025,spring,ela,365.58,1
2001157,1051,2025,spring,ela,222.63,0
2001158,1051,2025,spring,ela,290.78,1
2001159,1040,2025,spring,ela,259.66,0
2001160,1024,2025,spring,ela,296.84,0
2001161,1033,2025,spring,ela,290.99,0
2001162,1032,2025,spring,ela,338.1,1
2001163,1027,2025,spring,ela,211.11,0
2001164,1037,2025,spring,ela,318.16,1
2001165,1080,2025,spring,ela,269.31,0
2001166,1011,2025,spring,ela,252.86,0
2001167,1021,2025,spring,ela,242.73,0
2001168,1079,2025,spring,ela,268.17,0
2001169,1015,2025,spring,ela,285.02,1
2001170,1033,2025,spring,ela,297.16,0
2001171,1042,2025,spring,ela,268.97,0
2001172,1047,2025,spring,ela,305.34,0
2001173,1032,2025,spring,ela,310.91,1
2001174,1066,2025,spring,ela,251.52,0
2001175,1062,2025,spring,ela,287.09,1
2001176,1056,2025,spring,ela,312.02,0
2001177,1072,2025,spring,ela,303.47,1
2001178,1049,2025,spring,ela,324.39,1
2001179,1040,2025,spring,ela,288.12,0
2001180,1004,2025,spring,ela,267.17,0
2001181,1009,2025,spring,ela,276.85,1
2001182,1012,2025,spring,ela,315.11,1
2001183,1019,2025,spring,ela,231.66,0
2001184,1034,2025,spring,ela,252.1,0
2001185,1018,2025,spring,ela,275.48,0
2001186,1038,2025,spring,ela,299.52,1
