student_id,birth_year,grade_level,gender,race_ethnicity,frpl_flag,ell_flag,iep_flag
2000693,2012,9,M,Black,0,0,0
2000694,2010,4,F,Other,0,0,0
2000695,2012,9,F,White,0,0,0
2000696,2009,12,M,Black,1,0,0
2000697,2012,5,F,Asian,1,0,0
2000698,2010,11,M,White,0,0,0
2000699,2011,8,M,Black,0,0,0
2000700,2013,9,M,Hispanic,1,1,0
2000701,2008,6,M,Black,0,0,0
2000702,2012,3,M,White,0,0,0
2000703,2008,3,M,White,1,0,0
2000704,2013,9,F,Asian,0,0,0
2000705,2013,12,F,Hispanic,0,0,0
2000706,2008,9,M,White,1,0,0
2000707,2014,6,M,Hispanic,0,0,1
2000708,2012,10,M,White,0,0,0
2000709,2013,12,M,White,1,0,0
2000710,2011,5,M,White,0,0,0
2000711,2015,4,F,White,0,0,0
2000712,2009,12,F,White,0,0,0
2000713,2007,3,M,White,1,0,0
2000714,2012,11,F,White,0,0,0
2000715,2015,4,F,White,1,0,0
2000716,2013,4,F,Black,0,0,0
2000717,2008,5,F,Black,1,0,0
2000718,2012,6,M,White,0,0,0
2000719,2012,6,M,White,0,0,0
2000720,2015,3,M,White,1,0,0
2000721,2011,11,M,Black,0,0,1
2000722,2011,11,M,White,1,0,0
2000723,2014,9,M,Asian,0,0,0
2000724,2009,12,F,Hispanic,0,0,1
2000725,2011,12,F,White,1,0,0
2000726,2008,12,F,White,0,0,0
2000727,2009,6,M,White,0,0,0
2000728,2008,9,F,White,1,1,0
2000729,2012,10,M,Hispanic,0,0,0
2000730,2013,9,F,Black,1,0,0
2000731,2012,10,M,Hispanic,1,1,0
2000732,2007,9,M,White,0,0,0
2000733,2007,6,M,Asian,0,0,0
2000734,2007,8,F,White,0,0,0
2000735,2010,4,F,White,1,0,0
2000736,2012,12,F,Black,1,0,1
2000737,2013,11,F,White,1,0,0
2000738,2011,9,F,White,1,0,1
2000739,2014,10,F,Other,1,0,0
2000740,2013,6,M,White,0,0,1
2000741,2007,6,M,Hispanic,1,0,0
2000742,2008,8,F,Black,0,0,0
2000743,2010,5,M,Black,1,0,0
2000744,2015,3,F,White,1,0,1
2000745,2010,6,F,Hispanic,1,0,0
2000746,2011,10,F,Black,1,0,0
2000747,2014,5,M,Hispanic,1,0,1
2000748,2011,9,M,Hispanic,0,0,0
2000749,2008,8,M,Hispanic,1,0,0
2000750,2013,7,F,Black,1,0,0
2000751,2015,10,F,Black,0,0,0
2000752,2009,11,M,Hispanic,0,0,0
2000753,2007,12,F,Black,0,0,0
2000754,2013,10,M,White,0,0,0
2000755,2009,3,M,Hispanic,0,0,0
2000756,2013,6,M,Black,0,1,0
2000757,2011,8,M,White,0,0,0
2000758,2013,3,M,White,0,1,0
2000759,2008,7,F,Black,1,0,0
2000760,2013,4,F,White,1,0,0
2000761,2013,8,F,White,0,0,0
2000762,2014,4,F,White,0,0,0
2000763,2007,5,M,White,0,0,0
2000764,2013,6,F,White,0,0,0
2000765,2008,12,M,White,1,0,0
2000766,2009,7,M,White,0,0,0
2000767,2010,8,M,White,0,0,1
2000768,2015,12,M,White,0,0,0
2000769,2011,3,F,White,1,0,0
2000770,2009,5,F,White,1,0,0
2000771,2008,7,F,Multi,0,0,0
2000772,2015,11,M,Black,1,1,0
2000773,2012,10,F,White,1,0,0
2000774,2014,9,M,White,0,0,1
2000775,2012,6,F,White,1,1,0
2000776,2009,11,M,Black,0,0,0
2000777,2015,4,M,Hispanic,0,0,0
2000778,2008,7,M,White,0,0,0
2000779,2013,6,F,Black,0,0,0
2000780,2015,3,F,Black,1,0,0
2000781,2013,3,M,White,0,0,1
2000782,2008,10,F,White,0,1,0
2000783,2010,12,F,White,1,1,0
2000784,2012,5,M,Black,1,0,0
2000785,2013,3,M,Asian,0,0,0
2000786,2011,4,F,Hispanic,0,0,0
2000787,2010,3,F,Black,1,0,1
2000788,2010,10,M,White,1,0,0
2000789,2014,3,F,White,1,0,0
2000790,2008,9,M,Black,0,0,0
2000791,2011,10,F,White,0,0,0
2000792,2011,5,M,Asian,1,0,0
2000793,2009,5,F,White,1,0,0
2000794,2013,5,F,White,0,0,0
2000795,2009,10,F,Black,0,0,0
2000796,2015,12,F,Hispanic,0,0,0
2000797,2014,10,F,Asian,1,0,0
2000798,2010,5,M,Asian,1,0,0
2000799,2013,10,F,White,0,0,0
2000800,2009,10,F,Black,0,0,1
2000801,2012,7,M,Hispanic,0,0,0
2000802,2011,4,F,Multi,1,0,0
2000803,2012,6,F,Black,0,0,0
2000804,2008,11,F,Hispanic,0,0,0
2000805,2009,8,F,Hispanic,1,0,0
2000806,2010,4,F,Multi,0,0,0
2000807,2012,12,M,Other,1,0,0
2000808,2015,8,F,Hispanic,0,0,0
2000809,2008,6,F,White,1,0,0
2000810,2009,3,M,White,0,0,0
2000811,2013,8,F,White,0,0,0
2000812,2008,8,F,White,1,0,0
2000813,2012,4,M,Asian,0,0,0
2000814,2010,11,F,White,0,0,0
2000815,2013,8,M,Black,0,0,1
2000816,2009,3,M,White,0,0,0
2000817,2007,4,F,Hispanic,1,0,0
2000818,2009,5,F,Hispanic,1,0,0
2000819,2012,10,M,Hispanic,0,0,0
2000820,2009,10,F,Black,0,0,0
2000821,2008,11,M,White,0,0,0
2000822,2014,9,M,Black,0,0,0
2000823,2008,12,M,White,0,0,1
2000824,2010,6,F,White,0,0,0
2000825,2013,8,M,Black,0,0,0
2000826,2007,9,M,White,0,0,0
2000827,2012,6,M,Black,0,0,1
2000828,2014,7,M,White,0,0,0
2000829,2015,10,F,Hispanic,0,0,0
2000830,2015,11,F,White,1,0,0
2000831,2011,12,M,Black,0,0,0
2000832,2007,5,M,Black,1,0,1
2000833,2009,10,F,White,0,0,0
2000834,2012,10,F,Multi,1,0,0
2000835,2008,12,M,Asian,0,0,0
2000836,2011,9,M,White,1,0,0
2000837,2015,5,M,White,1,0,0
2000838,2008,10,M,Black,1,1,0
2000839,2010,4,M,Black,1,0,0
2000840,2013,6,F,Hispanic,0,0,0
2000841,2010,7,F,White,0,0,1
2000842,2011,10,F,Black,1,0,0
2000843,2015,4,M,Hispanic,0,0,0
2000844,2011,9,M,Multi,1,0,0
2000845,2010,4,F,White,0,0,1
2000846,2014,6,M,White,0,1,1
2000847,2009,4,F,White,0,0,0
2000848,2015,3,M,Hispanic,1,0,0
2000849,2010,6,M,White,0,0,0
2000850,2007,12,M,Black,0,0,0
2000851,2015,8,M,White,1,0,0
2000852,2013,10,M,Black,1,0,0
2000853,2012,5,F,Hispanic,0,0,0
2000854,2010,5,M,Hispanic,0,0,0
2000855,2009,12,M,White,0,0,0
2000856,2012,10,M,White,1,1,1
2000857,2009,7,F,White,0,0,0
2000858,2008,5,M,Hispanic,0,0,1
2000859,2012,11,M,Hispanic,1,0,0
2000860,2012,7,M,Asian,0,0,0
2000861,2010,3,M,White,1,0,0
2000862,2010,11,M,Hispanic,0,0,0
2000863,2011,7,M,White,0,0,0
2000864,2011,7,F,Black,0,0,0
2000865,2008,6,F,Black,0,0,1
2000866,2014,5,M,Hispanic,0,0,0
2000867,2009,9,F,White,0,0,0
2000868,2011,6,F,Hispanic,0,0,1
2000869,2009,8,M,Black,0,0,1
2000870,2007,3,M,White,0,0,0
2000871,2014,11,M,Hispanic,1,0,0
2000872,2009,5,F,Hispanic,0,0,0
2000873,2007,9,M,Hispanic,1,0,0
2000874,2013,5,M,White,1,0,0
2000875,2008,4,F,White,0,0,0
2000876,2012,4,M,Asian,0,0,1
2000877,2007,10,F,Hispanic,1,0,0
2000878,2011,3,M,Black,0,0,0
2000879,2013,10,F,Black,0,0,0
2000880,2010,7,M,White,1,0,1
2000881,2012,7,F,White,0,0,0
2000882,2015,5,M,White,0,0,0
2000883,2012,6,X,White,1,0,0
2000884,2011,10,F,White,1,0,1
2000885,2009,11,M,White,1,0,0
2000886,2008,12,M,Asian,0,0,0
2000887,2015,9,M,Hispanic,1,0,0
2000888,2015,5,M,Multi,0,0,0
2000889,2007,3,M,White,1,0,1
2000890,2007,8,F,White,1,0,0
2000891,2015,8,M,Hispanic,1,0,0
2000892,2015,8,M,Hispanic,1,0,0
2000893,2011,8,F,White,1,0,0
2000894,2013,3,F,Hispanic,1,1,0
2000895,2012,6,F,Hispanic,0,0,0
2000896,2015,4,M,White,0,0,0
2000897,2015,11,M,Hispanic,1,0,0
2000898,2012,11,F,White,0,0,0
2000899,2014,11,F,White,0,0,0
2000900,2013,7,F,White,0,0,0
2000901,2012,11,M,Black,0,0,0
2000902,2009,11,M,Black,0,0,0
2000903,2012,6,M,Black,0,0,0
2000904,2007,3,F,Black,0,0,0
2000905,2012,11,F,Hispanic,0,0,0
2000906,2007,8,M,Hispanic,0,0,0
2000907,2011,7,F,White,1,0,0
2000908,2010,11,F,White,0,0,0
2000909,2009,12,F,Hispanic,0,0,0
2000910,2014,11,M,White,0,0,1
2000911,2012,3,M,Black,1,0,0
2000912,2015,3,M,Black,0,0,0
2000913,2015,7,F,Black,0,1,0
2000914,2011,8,M,White,0,0,0
2000915,2015,5,F,White,0,1,1
2000916,2011,6,M,Hispanic,1,0,1
2000917,2009,8,M,Hispanic,0,0,0
2000918,2014,10,M,Black,0,0,0
2000919,2008,10,F,White,0,0,0
2000920,2014,3,M,Hispanic,1,0,0
2000921,2009,6,F,White,0,0,0
2000922,2008,5,M,White,0,0,0
2000923,2009,5,M,Hispanic,1,0,0
2000924,2007,11,F,White,0,0,0
2000925,2013,7,F,Black,1,0,0
2000926,2007,7,M,Black,1,0,0
2000927,2014,12,M,White,0,0,0
2000928,2013,7,M,Black,0,0,0
2000929,2013,10,F,Hispanic,1,0,0
2000930,2010,12,M,Black,0,0,0
2000931,2012,12,F,White,1,0,0
2000932,2009,6,M,Hispanic,0,0,0
2000933,2007,7,M,Hispanic,0,0,0
2000934,2014,3,F,White,0,0,0
2000935,2011,10,F,Black,0,0,0
2000936,2012,6,M,Black,0,0,0
2000937,2011,3,M,Asian,1,0,0
2000938,2007,4,F,White,1,0,0
2000939,2007,4,M,Hispanic,1,0,0
2000940,2007,3,M,Black,1,0,0
2000941,2012,3,F,White,1,0,0
2000942,2012,8,F,Hispanic,0,0,0
2000943,2013,5,F,Hispanic,0,0,0
2000944,2009,12,F,Asian,1,0,0
2000945,2009,8,M,White,1,0,0
2000946,2009,8,F,Multi,0,1,1
2000947,2009,8,M,Black,0,0,0
2000948,2009,9,M,White,0,0,0
2000949,2012,10,M,Multi,0,0,0
2000950,2014,6,F,White,1,0,0
2000951,2008,9,M,White,0,0,0
2000952,2013,8,F,White,0,0,0
2000953,2014,9,F,Black,1,0,0
2000954,2009,10,M,Asian,1,0,0
2000955,2008,10,M,White,0,0,0
2000956,2008,8,M,Black,0,1,0
2000957,2009,3,M,White,0,0,0
2000958,2008,11,X,Hispanic,0,1,0
2000959,2013,12,F,White,1,0,0
2000960,2012,8,M,Black,0,0,0
2000961,2010,7,F,White,0,1,1
2000962,2014,4,M,Hispanic,0,0,1
2000963,2007,7,F,Black,1,0,1
2000964,2012,8,F,Black,1,0,0
2000965,2015,10,M,Black,1,0,0
2000966,2014,7,M,White,0,0,1
2000967,2007,4,M,Other,0,0,0
2000968,2008,4,M,White,1,0,0
2000969,2015,8,M,White,0,0,0
2000970,2015,9,M,Black,1,0,1
2000971,2010,11,F,Black,0,0,0
2000972,2013,11,M,White,0,0,0
2000973,2011,8,F,Hispanic,0,0,0
2000974,2007,4,M,Black,1,0,0
2000975,2008,11,M,Black,1,0,1
2000976,2014,8,M,Hispanic,0,0,0
2000977,2012,11,F,Black,0,0,0
2000978,2011,10,F,White,0,0,0
2000979,2013,6,M,White,0,0,0
2000980,2014,7,F,White,1,0,0
2000981,2010,7,M,White,1,0,0
2000982,2008,5,F,White,1,0,0
2000983,2009,10,F,Multi,1,0,0
2000984,2008,6,F,Black,1,0,0
2000985,2012,9,F,Black,0,0,0
2000986,2011,8,F,Hispanic,0,0,0
2000987,2015,7,M,Black,1,0,0
2000988,2009,9,M,Asian,1,0,0
2000989,2015,4,F,White,0,0,0
2000990,2008,8,M,Black,0,0,1
2000991,2008,4,M,Other,0,1,0
2000992,2015,4,M,Hispanic,0,0,0
2000993,2008,11,F,White,1,0,0
2000994,2014,11,M,White,1,0,0
2000995,2015,9,M,White,0,0,1
2000996,2010,12,F,Black,0,0,0
2000997,2010,9,F,White,1,0,0
2000998,2014,4,F,White,1,0,0
2000999,2013,6,F,White,1,0,0
2001000,2009,5,M,White,0,0,0
2001001,2011,10,M,Asian,0,1,0
2001002,2010,4,F,Black,0,0,0
2001003,2007,9,F,Black,0,0,0
2001004,2014,11,X,White,0,0,0
2001005,2010,4,X,White,1,0,0
2001006,2013,12,M,White,0,0,0
2001007,2007,10,F,Multi,1,0,0
2001008,2011,3,M,Hispanic,0,0,0
2001009,2013,8,M,Black,0,0,0
2001010,2013,6,F,White,0,0,0
2001011,2009,9,M,White,0,0,0
2001012,2015,4,F,White,1,0,1
2001013,2007,7,F,Black,0,0,0
2001014,2013,7,M,Black,0,0,0
2001015,2012,7,M,White,0,0,0
2001016,2012,12,M,Other,0,0,0
2001017,2015,12,M,White,1,0,0
2001018,2015,3,F,White,0,0,0
2001019,2011,10,M,Asian,1,0,0
2001020,2013,4,F,Black,1,1,0
2001021,2013,4,F,White,1,0,0
2001022,2011,7,F,Black,1,0,1
2001023,2008,12,F,Hispanic,0,1,0
2001024,2012,8,F,White,0,0,0
2001025,2010,8,M,White,0,0,1
2001026,2010,10,M,White,0,0,0
2001027,2007,7,M,White,0,0,0
2001028,2014,7,M,White,1,0,0
2001029,2012,9,M,Hispanic,0,0,0
2001030,2011,4,M,Black,0,1,0
2001031,2014,11,F,White,0,0,0
2001032,2010,6,M,Black,1,0,0
2001033,2012,8,X,White,0,0,1
2001034,2013,12,M,White,1,0,0
2001035,2015,10,M,Black,0,0,0
2001036,2011,10,F,Multi,0,0,0
2001037,2012,11,M,White,0,0,0
2001038,2015,4,F,White,0,0,0
2001039,2013,7,M,Black,0,0,0
2001040,2009,11,M,Black,0,0,0
2001041,2007,5,F,White,0,1,0
2001042,2015,6,M,Asian,0,0,0
2001043,2010,11,F,White,0,0,0
2001044,2012,10,F,Hispanic,0,0,0
2001045,2009,5,X,Hispanic,0,1,0
2001046,2011,3,M,Hispanic,1,0,0
2001047,2012,7,F,Multi,0,0,0
2001048,2010,11,M,Asian,1,1,0
2001049,2013,8,M,White,1,0,0
2001050,2010,4,F,Hispanic,1,0,0
2001051,2010,7,M,Other,0,0,0
2001052,2009,7,M,White,0,0,0
2001053,2007,9,M,Other,0,0,0
2001054,2009,9,M,Black,0,0,0
2001055,2014,5,M,Black,0,0,1
2001056,2011,8,M,White,1,1,0
2001057,2008,7,F,Hispanic,0,0,0
2001058,2012,4,M,Black,1,0,0
2001059,2012,7,M,White,0,1,0
2001060,2009,4,M,Multi,0,0,0
2001061,2009,4,X,White,0,0,0
2001062,2011,5,M,Black,1,0,0
2001063,2008,12,F,Black,0,0,0
2001064,2011,3,F,White,1,1,0
2001065,2011,11,F,Black,1,0,0
2001066,2014,5,M,Black,0,0,0
2001067,2007,12,M,Hispanic,1,0,0
2001068,2012,4,M,Black,0,0,0
2001069,2015,9,M,Multi,0,0,0
2001070,2011,7,M,White,1,0,0
2001071,2011,5,M,White,1,1,0
2001072,2007,6,M,White,1,0,1
2001073,2008,7,M,Multi,0,0,1
2001074,2010,8,M,Black,0,0,0
2001075,2013,10,F,White,1,0,1
2001076,2015,5,F,White,0,0,0
2001077,2015,6,F,White,1,0,0
2001078,2015,3,M,White,0,1,0
2001079,2010,5,X,Asian,1,0,0
2001080,2007,6,F,White,1,0,0
2001081,2009,11,F,Multi,0,0,0
2001082,2011,10,M,White,0,0,0
2001083,2014,10,F,Other,1,0,0
2001084,2008,5,M,Hispanic,0,0,0
2001085,2014,5,M,Hispanic,0,0,0
2001086,2007,7,F,Other,0,0,0
2001087,2010,7,M,White,1,0,1
2001088,2014,10,F,White,0,0,0
2001089,2010,11,F,Hispanic,1,1,1
2001090,2008,7,F,Black,0,0,0
2001091,2009,5,F,White,0,1,1
2001092,2015,11,F,Multi,0,0,0
2001093,2013,8,M,White,1,0,0
2001094,2009,12,F,White,1,0,0
2001095,2014,6,F,Asian,1,0,0
2001096,2011,6,M,White,0,0,1
2001097,2009,3,M,White,0,0,0
2001098,2007,10,M,White,1,0,0
2001099,2014,7,F,White,1,0,0
2001100,2014,5,M,Black,0,0,1
2001101,2013,7,M,Hispanic,0,0,0
2001102,2012,4,F,White,0,0,0
2001103,2009,12,M,Multi,0,0,0
2001104,2012,7,F,Hispanic,0,0,0
2001105,2009,6,M,Hispanic,1,0,0
2001106,2013,9,M,White,0,0,0
2001107,2015,10,M,Black,1,0,0
2001108,2015,12,M,White,0,0,0
2001109,2007,9,F,White,0,0,0
2001110,2014,4,F,White,0,0,0
2001111,2011,7,F,Multi,1,0,0
2001112,2011,10,M,Hispanic,0,0,0
2001113,2007,11,M,Hispanic,1,0,0
2001114,2015,7,M,Hispanic,0,1,0
2001115,2011,11,M,Black,1,0,0
2001116,2007,4,X,White,0,1,0
2001117,2010,6,M,White,0,0,0
2001118,2013,12,F,Black,1,0,1
2001119,2008,4,F,White,0,0,0
2001120,2009,9,M,White,1,0,0
2001121,2012,5,M,White,0,1,1
2001122,2012,4,F,Black,0,0,0
2001123,2008,4,F,Black,1,0,0
2001124,2010,12,M,Multi,1,0,0
2001125,2015,12,M,Black,0,0,1
2001126,2008,4,F,White,1,0,0
2001127,2013,10,F,Black,0,0,0
2001128,2013,3,M,White,0,0,0
2001129,2011,11,F,Asian,1,0,0
2001130,2014,6,F,Hispanic,0,1,0
2001131,2015,3,M,White,1,0,0
2001132,2012,12,F,White,0,1,0
2001133,2013,12,F,Hispanic,0,0,0
2001134,2009,3,M,White,1,0,0
2001135,2014,6,M,White,0,0,0
2001136,2014,12,M,Hispanic,0,0,0
2001137,2014,6,F,Hispanic,1,0,0
2001138,2012,9,F,Other,0,1,0
2001139,2010,11,F,Asian,0,0,0
2001140,2008,3,M,White,1,0,0
2001141,2014,7,F,White,0,0,0
2001142,2008,8,F,White,1,1,0
2001143,2013,12,M,Black,1,0,0
2001144,2013,7,M,White,1,0,0
2001145,2010,11,M,Hispanic,0,1,0
2001146,2010,8,F,White,1,0,0
2001147,2012,7,M,Black,0,0,0
2001148,2013,10,F,Hispanic,0,1,0
2001149,2011,11,F,Black,0,0,1
2001150,2015,9,M,Black,0,0,0
2001151,2007,9,F,Black,0,0,0
2001152,2012,12,M,Black,1,0,0
2001153,2011,9,M,Hispanic,0,0,0
2001154,2010,4,M,Black,0,0,0
2001155,2007,12,M,White,0,0,0
2001156,2008,11,M,White,0,0,0
2001157,2010,6,M,White,0,0,1
2001158,2012,7,M,Black,1,0,0
2001159,2012,9,M,White,0,0,1
2001160,2011,10,F,White,1,1,0
2001161,2013,10,M,Hispanic,1,0,0
2001162,2007,11,F,White,0,1,0
2001163,2012,3,M,White,0,1,0
2001164,2007,12,F,White,0,1,0
2001165,2010,7,F,Black,1,0,0
2001166,2010,5,X,Black,0,0,0
2001167,2014,5,M,Hispanic,0,0,0
2001168,2007,7,F,Black,1,0,0
2001169,2007,6,F,White,0,1,0
2001170,2009,12,F,Black,1,0,0
2001171,2010,7,M,White,1,0,0
2001172,2015,12,F,White,1,0,0
2001173,2009,9,F,White,0,0,1
2001174,2014,6,M,White,0,0,0
2001175,2014,7,M,Hispanic,0,0,0
2001176,2013,12,F,Black,1,0,0
2001177,2014,9,F,White,1,0,0
2001178,2007,7,F,White,1,0,0
2001179,2013,10,M,White,1,1,0
2001180,2012,6,M,White,0,0,0
2001181,2008,5,M,Black,0,0,0
2001182,2010,10,M,White,0,0,0
2001183,2007,3,F,White,1,0,0
2001184,2011,7,M,Asian,1,1,0
2001185,2008,7,M,Hispanic,0,0,0
2001186,2008,7,M,White,1,1,0
2001187,2013,5,M,Hispanic,0,0,0
2001188,2012,6,M,White,0,0,0
2001189,2015,4,M,White,0,0,0
2001190,2010,7,F,Multi,0,0,0
2001191,2014,10,M,Hispanic,1,0,0
2001192,2011,4,F,Hispanic,0,0,0
2001193,2012,4,F,Hispanic,0,0,0
2001194,2010,3,M,Hispanic,1,1,0
2001195,2014,11,F,White,1,0,0
2001196,2009,10,F,Hispanic,0,0,0
2001197,2009,3,M,White,1,0,0
2001198,2011,8,M,Hispanic,0,0,0
2001199,2012,7,F,White,0,0,0
2001200,2015,9,F,White,1,0,0
2001201,2007,6,F,Black,1,0,0
2001202,2007,11,F,Hispanic,1,0,0
2001203,2014,8,F,White,0,1,0
2001204,2014,5,M,Multi,0,0,0
2001205,2014,8,M,White,0,0,0
2001206,2009,5,M,Black,1,0,0
2001207,2011,8,M,White,0,0,0
2001208,2011,5,F,Hispanic,0,0,0
2001209,2013,7,F,Black,1,0,1
2001210,2011,6,F,Multi,1,0,0
2001211,2011,8,M,Black,0,0,0
2001212,2014,10,F,Black,0,1,1
2001213,2010,9,F,Hispanic,0,0,0
2001214,2007,6,M,Black,1,0,0
2001215,2011,7,F,White,1,0,0
2001216,2012,6,M,Asian,1,0,0
2001217,2009,6,M,White,0,0,0
2001218,2012,9,M,White,1,0,1
2001219,2008,10,M,Black,0,0,0
2001220,2014,4,M,Black,1,0,0
2001221,2008,5,F,Hispanic,1,0,0
2001222,2013,4,M,Hispanic,0,0,0
2001223,2013,12,F,White,0,1,0
2001224,2007,9,F,White,0,0,0
2001225,2015,4,F,White,0,1,0
2001226,2011,10,M,Black,0,0,0
2001227,2011,6,F,White,0,0,0
2001228,2011,5,F,Black,0,0,0
2001229,2015,7,F,Black,1,0,0
2001230,2011,9,M,White,0,0,0
2001231,2010,9,M,Black,0,0,0
2001232,2014,3,M,White,0,0,0
2001233,2008,10,M,White,1,0,1
2001234,2012,7,F,White,1,0,0
2001235,2012,12,M,White,0,0,0
2001236,2008,8,M,Asian,1,0,0
2001237,2012,12,M,Hispanic,0,0,1
2001238,2009,5,M,White,1,0,1
2001239,2013,9,F,White,1,0,0
2001240,2010,6,X,Hispanic,0,0,0
2001241,2012,11,F,Black,1,1,1
2001242,2007,9,M,Black,0,0,0
2001243,2009,10,F,White,1,0,0
2001244,2013,8,F,White,0,0,0
2001245,2009,10,F,White,1,0,0
2001246,2011,4,M,White,0,0,0
2001247,2007,5,M,White,1,0,0
2001248,2008,10,F,White,1,0,0
2001249,2008,4,F,Hispanic,1,0,0
2001250,2010,3,F,White,1,0,0
2001251,2013,8,F,White,1,0,0
2001252,2011,12,F,Black,0,0,0
2001253,2015,6,M,White,0,0,0
2001254,2015,5,M,White,0,0,0
2001255,2009,10,F,White,0,0,0
2001256,2008,5,M,Black,0,0,0
2001257,2015,10,F,White,1,0,0
2001258,2012,5,F,Black,1,0,0
2001259,2008,4,F,Hispanic,0,1,0
2001260,2011,12,M,White,1,0,0
2001261,2008,8,F,White,0,0,0
2001262,2015,5,F,Asian,0,0,0
2001263,2009,7,F,Hispanic,1,0,0
2001264,2012,9,M,Hispanic,0,0,0
2001265,2013,3,M,White,1,0,0
2001266,2009,12,X,Asian,1,0,0
2001267,2011,7,M,Hispanic,1,0,1
2001268,2011,12,M,Multi,0,0,0
2001269,2009,10,M,Hispanic,1,0,1
2001270,2013,3,F,Black,0,0,0
2001271,2008,11,F,White,0,0,1
2001272,2008,8,M,Black,1,0,0
2001273,2010,11,M,Asian,0,1,1
2001274,2011,9,M,Black,1,0,0
2001275,2012,5,M,Asian,1,0,0
2001276,2015,10,M,Multi,0,0,0
2001277,2010,5,F,Asian,0,0,0
2001278,2015,6,M,Hispanic,0,0,0
2001279,2010,8,F,Hispanic,0,0,0
2001280,2014,6,F,Black,0,0,0
2001281,2009,12,X,White,0,0,0
2001282,2008,3,F,White,1,0,0
2001283,2013,6,F,Hispanic,0,0,0
2001284,2007,3,M,Black,1,0,0
2001285,2012,10,F,Multi,0,0,0
2001286,2007,8,F,Black,0,0,0
2001287,2009,4,F,White,1,0,0
2001288,2015,3,M,Black,1,1,1
2001289,2009,10,M,White,1,0,0
2001290,2014,5,F,White,0,0,1
2001291,2010,11,F,Black,1,1,1
2001292,2007,6,M,White,0,0,0
2001293,2013,8,M,Other,0,1,0
2001294,2011,3,F,White,1,0,0
2001295,2012,8,M,White,0,1,1
2001296,2011,3,M,Hispanic,1,1,0
2001297,2015,5,M,White,1,0,0
2001298,2008,12,M,Other,0,0,0
2001299,2007,12,M,Black,0,0,1
2001300,2014,7,F,Black,1,0,0
2001301,2014,12,M,White,0,0,1
2001302,2013,5,M,White,0,1,0
2001303,2010,8,F,White,1,0,0
2001304,2014,10,M,Hispanic,0,0,0
2001305,2007,11,M,Hispanic,0,0,1
2001306,2012,3,F,White,1,0,1
2001307,2014,8,M,White,0,0,0
2001308,2014,5,F,White,0,0,0
2001309,2008,6,M,White,0,0,1
2001310,2014,12,F,Hispanic,1,0,0
2001311,2014,9,M,White,0,0,0
2001312,2014,11,M,Hispanic,1,1,0
2001313,2008,4,M,White,0,0,0
2001314,2015,9,F,Black,1,0,0
2001315,2015,12,F,White,1,0,0
2001316,2007,3,F,Asian,0,0,0
2001317,2015,11,X,White,0,0,1
2001318,2008,6,M,Hispanic,0,0,0
2001319,2014,7,M,White,0,0,0
2001320,2011,3,F,Black,1,0,0
2001321,2010,11,M,White,0,1,0
2001322,2007,5,M,Black,1,0,0
2001323,2009,12,F,Hispanic,1,0,0
2001324,2008,3,F,Hispanic,0,0,0
2001325,2014,4,F,White,0,0,0
2001326,2009,4,M,White,1,0,0
2001327,2009,9,F,White,1,0,0
2001328,2012,9,F,Hispanic,0,0,0
2001329,2012,5,M,White,0,0,0
2001330,2007,4,M,Hispanic,1,0,0
2001331,2008,5,M,White,1,0,1
2001332,2015,4,F,White,0,1,0
2001333,2012,10,M,Hispanic,1,0,0
2001334,2011,12,M,Black,0,0,0
2001335,2011,7,F,White,1,0,0
2001336,2008,6,M,Multi,0,0,0
2001337,2010,8,M,Black,1,0,0
2001338,2015,6,M,Black,0,0,0
2001339,2013,4,M,White,1,0,0
2001340,2008,3,M,Black,0,0,0
2001341,2015,9,M,Black,0,0,0
2001342,2008,10,F,White,0,0,0
2001343,2007,8,F,Asian,1,1,0
2001344,2010,9,F,Black,0,0,0
2001345,2008,4,M,Other,0,0,1
2001346,2014,8,M,White,1,0,0
2001347,2007,9,M,White,0,0,1
2001348,2012,9,F,White,1,0,0
2001349,2015,3,F,White,1,0,1
2001350,2007,4,M,Other,1,0,0
2001351,2010,12,F,Black,0,1,0
2001352,2009,5,M,Black,0,0,0
2001353,2013,5,F,Black,1,0,0
2001354,2012,8,M,Other,0,1,0
2001355,2010,10,M,White,1,0,0
2001356,2009,12,M,White,0,0,0
2001357,2010,10,M,White,1,0,1
2001358,2015,11,F,White,1,0,0
2001359,2012,12,F,Hispanic,1,0,1
2001360,2015,9,M,White,0,0,0
2001361,2014,9,M,White,1,0,0
2001362,2013,8,M,White,0,0,0
2001363,2013,5,F,White,0,0,0
2001364,2011,3,M,Black,0,1,0
2001365,2015,4,F,White,1,0,0
2001366,2013,11,F,Black,0,1,0
2001367,2013,6,M,Asian,0,0,0
2001368,2014,3,M,Hispanic,1,0,0
2001369,2013,4,F,Hispanic,1,0,0
2001370,2013,4,F,White,1,0,0
2001371,2012,6,M,White,1,0,0
2001372,2010,9,M,Hispanic,1,0,0
2001373,2009,11,F,White,1,1,0
2001374,2014,11,M,White,1,0,0
2001375,2007,12,M,White,0,1,0
2001376,2009,10,F,Multi,0,0,1
2001377,2008,5,F,White,0,0,0
2001378,2011,7,F,Black,0,0,0
2001379,2015,9,F,White,0,0,0
2001380,2014,4,F,Black,0,0,0
2001381,2015,9,M,Hispanic,0,0,0
2001382,2010,3,M,Hispanic,1,0,0
